x,v_ana,d_ana,v_gts_fo,d_gts_fo,v_gts_tvd,d_gts_tvd,v_lts_fo,d_lts_fo,v_lts_tvd,d_lts_tvd
10.625,4.870567048008671,1.4944422151107393,4.8770948824,1.48740074728,4.8417260787,1.50617762913,4.87709480236,1.48740091336,4.84172607872,1.50617762914
10.675,4.9261226035642265,1.472837211755575,4.93233596193,1.46588966876,4.89792468436,1.48427317384,4.93233584135,1.46588982985,4.89792468437,1.48427317384
10.725,4.981678159119782,1.4513895182756915,4.98734406407,1.44462082429,4.95374626442,1.46252776854,4.98734390741,1.44462098179,4.95374626442,1.46252776854
10.775,5.037233714675339,1.4300991346710958,5.04214821277,1.42358115828,5.00917763892,1.44102284639,5.04214802457,1.42358131361,5.00917763892,1.44102284639
10.825,5.092789270230894,1.4089660609417844,5.09677182265,1.4027600683,5.06436786317,1.41981381686,5.0967716073,1.40276022278,5.06436786317,1.41981381686
10.875,5.14834482578645,1.3879902970877556,5.15123406511,1.38214881148,5.11947620915,1.39891778201,5.15123382672,1.38214896629,5.11947620915,1.39891778201
10.925,5.203900381342007,1.3671718431090127,5.20555083862,1.36174008168,5.17458414936,1.37830297862,5.20555058097,1.36174023781,5.17458414936,1.37830297862
10.975,5.259455936897562,1.3465106990055542,5.25973547388,1.34152770125,5.22976239366,1.35787351883,5.2597352003,1.34152785954,5.22976239366,1.35787351883
11.025,5.315011492453119,1.32600686477738,5.31379925662,1.32150639196,5.28504798518,1.3375164982,5.31379897008,1.32150655305,5.28504798518,1.3375164982
11.075,5.370567048008673,1.30566034042449,5.36775182251,1.30167160158,5.34043510595,1.3171523603,5.36775152556,1.30167176595,5.34043510595,1.3171523603
11.125,5.42612260356423,1.285471125946886,5.42160146008,1.28201937075,5.39595400393,1.29676695058,5.42160115496,1.28201953873,5.39595400393,1.29676695058
11.175,5.481678159119787,1.2654392213445647,5.47535534658,1.26254622926,5.45160721498,1.2764289386,5.47535503522,1.26254640108,5.45160721498,1.2764289386
11.225,5.5372337146753425,1.2455646266175293,5.52901973391,1.2432491143,5.50750130899,1.25621299051,5.52901941801,1.24324929007,5.50750130899,1.25621299051
11.275,5.592789270230898,1.2258473417657783,5.58260009682,1.22412530516,5.56362418089,1.2362087085,5.58259977789,1.22412548491,5.56362418089,1.2362087085
11.325,5.648344825786453,1.2062873667893115,5.63610125223,1.20517237061,5.61985975726,1.21646948415,5.63610093164,1.20517255432,5.61985975726,1.21646948415
11.375,5.70390038134201,1.186884701688129,5.68952745616,1.18638812607,5.67598594762,1.19700408079,5.68952713519,1.18638831368,5.67598594762,1.19700408079
11.425,5.7594559368975675,1.1676393464622308,5.74288248315,1.16777059832,5.73171615273,1.17779549374,5.742882163,1.16777078972,5.73171615273,1.17779549374
11.475,5.815011492453121,1.1485513011116186,5.79616969182,1.14931799636,5.78687814585,1.1588086032,5.79616937365,1.14931819144,5.78687814585,1.1588086032
11.525,5.870567048008678,1.1296205656362908,5.84939207939,1.13102868702,5.84147055796,1.14001592374,5.84939176435,1.13102888564,5.84147055796,1.14001592374
11.575,5.926122603564234,1.110847140036249,5.90255232734,1.1129011745,5.89573033667,1.12139676269,5.90255201655,1.11290137651,5.89573033667,1.12139676269
11.625,5.981678159119791,1.0922310243114879,5.95565283985,1.09493408301,5.94994483346,1.10295778544,5.95565253444,1.09493428827,5.94994483346,1.10295778544
11.675,6.037233714675348,1.0737722184620146,6.00869577638,1.07712614206,6.00434087217,1.08471305538,6.0086954775,1.0771263504,6.00434087217,1.08471305538
11.725,6.092789270230901,1.0554707224878221,6.06168307947,1.05947617377,6.05907727124,1.06664483297,6.06168278827,1.05947638504,6.05907727124,1.06664483297
11.775,6.148344825786459,1.0373265363889175,6.11461649844,1.04198308208,6.11430975468,1.04868202987,6.11461621612,1.04198329612,6.11430975468,1.04868202987
11.825,6.203900381342014,1.019339660165297,6.16749760992,1.02464584326,6.17004042888,1.03074984017,6.16749733767,1.0246460599,6.17004042888,1.03074984017
11.875,6.259455936897571,1.001510093816961,6.22032783538,1.00746349775,6.22605117556,1.01280424393,6.22032757444,1.00746371685,6.22605117556,1.01280424393
11.925,6.315011492453126,0.9838378373439092,6.27310845653,0.990435143033,6.28201473041,0.994877573698,6.27310820816,0.990435364421,6.28201473041,0.994877573698
11.975,6.370567048008682,0.9663228907461416,6.32584062857,0.973559927299,6.33795228424,0.976996580183,6.32584039405,0.973560150826,6.33795228424,0.976996580183
12.025,6.426122603564239,0.9489652540236584,6.37852539182,0.956837043928,6.39407190558,0.959213563654,6.37852517248,0.956837269437,6.39407190558,0.959213563654
12.075,6.481678159119794,0.9317649271764612,6.43116368184,0.940265726555,6.45015110434,0.941659488538,6.43116347903,0.940265953896,6.45015110434,0.941659488538
12.125,6.53723371467535,0.9147219102045465,6.48375633838,0.923845244698,6.50603261785,0.924485412563,6.4837561535,0.923845473717,6.50603261785,0.924485412563
12.175,6.592789270230907,0.8978362031079179,6.5363041132,0.907574899828,6.56153585171,0.907674136647,6.53630394767,0.907575130374,6.56153585171,0.907674136647
12.225,6.648344825786462,0.8811078058865736,6.5888076769,0.891454021848,6.61683625077,0.891139414991,6.58880753219,0.891454253774,6.61683625077,0.891139414991
12.275,6.703900381342019,0.8645367185405135,6.64126762502,0.87548196591,6.67202293627,0.874800341541,6.64126750264,0.875482199067,6.67202293627,0.874800341541
12.325,6.759455936897573,0.8481229410697377,6.69368448338,0.859658109522,6.72676022077,0.85863113481,6.69368438487,0.859658343765,6.72676022077,0.85863113481
12.375,6.81501149245313,0.831866473474248,6.74605871273,0.843981849916,6.78094343905,0.842592090227,6.74605863969,0.843982085102,6.78094343905,0.842592090227
12.425,6.870567048008687,0.8157673157540408,6.79839071288,0.828452601631,6.83478767565,0.826649606372,6.79839066694,0.828452837617,6.83478767565,0.826649606372
12.475,6.9261226035642425,0.7998254679091197,6.85068082632,0.813069794288,6.88862473377,0.810807168836,6.85068080917,0.813070030933,6.88862473377,0.810807168836
12.525,6.9816781591198,0.7840409299394828,6.90292934132,0.797832870523,6.94287344493,0.79507727448,6.90292935469,0.79783310769,6.94287344493,0.79507727448
12.575,7.037233714675353,0.7684137018451302,6.95513649464,0.78274128407,6.99798224364,0.779446911647,6.95513654032,0.782741521623,6.99798224364,0.779446911647
12.625,7.09278927023091,0.7529437836260637,7.00730247385,0.767794497953,7.05431323383,0.763867651034,7.00730255368,0.767794735758,7.05431323383,0.763867651034
12.675,7.1483448257864675,0.737631175282278,7.0594274192,0.752991982786,7.1119674835,0.748223392135,7.05942753509,0.752992220712,7.1119674835,0.748223392135
12.725,7.203900381342023,0.7224758768137818,7.11151142524,0.738333215154,7.17124017818,0.732483769844,7.11151157915,0.738333453072,7.17124017818,0.732483769844
12.775,7.259455936897578,0.7074778882205663,7.16355454199,0.723817676065,7.22816354779,0.71713770893,7.16355473594,0.723817913848,7.22816354779,0.71713770893
12.825,7.3150114924531335,0.692637209502637,7.21555677584,0.709444849457,7.28272700358,0.702154611898,7.21555677584,0.709444849457,7.28272700358,0.702154611898
12.875,7.370567048008691,0.6779538406599919,7.26751809005,0.695214220747,7.33638787036,0.687392655738,7.26751809005,0.695214220747,7.33638787036,0.687392655738
12.925,7.426122603564248,0.6634277816926328,7.31943840493,0.68112527541,7.3908581019,0.672736865638,7.31943840493,0.68112527541,7.3908581019,0.672736865638
12.975,7.481678159119801,0.6490590326005545,7.37131759766,0.667177497574,7.44768004541,0.65804126073,7.37131759766,0.667177497574,7.44768004541,0.65804126073
13.025,7.5372337146753585,0.6348475933837641,7.42315550166,0.653370368622,7.50598541578,0.64347475478,7.42315550166,0.653370368622,7.50598541578,0.64347475478
13.075,7.592789270230914,0.6207934640422561,7.47495190563,0.639703365786,7.56318769697,0.629327321924,7.47495190563,0.639703365786,7.56318769697,0.629327321924
13.125,7.648344825786471,0.606896644576036,7.52670655207,0.626175960722,7.61836837778,0.615529157535,7.52670655207,0.626175960722,7.61836837778,0.615529157535
13.175,7.703900381342026,0.5931571349850966,7.57841913529,0.61278761805,7.67329573975,0.601845270801,7.57841913529,0.61278761805,7.67329573975,0.601845270801
13.225,7.759455936897582,0.579574935269445,7.63008929891,0.599537793844,7.72855688776,0.588141947239,7.63008929891,0.599537793844,7.72855688776,0.588141947239
13.275,7.815011492453139,0.566150045429076,7.68171663264,0.586425934059,7.78468539586,0.574233629106,7.68171663264,0.586425934059,7.78468539586,0.574233629106
13.325,7.870567048008694,0.552882465463993,7.73330066829,0.57345147287,7.84168216802,0.56016614981,7.73330066829,0.57345147287,7.84168216802,0.56016614981
13.375,7.92612260356425,0.5397721953741943,7.78484087498,0.560613830896,7.8990947554,0.546808193262,7.78484087498,0.560613830896,7.8990947554,0.546808193262
13.425,7.981678159119807,0.5268192351596781,7.8363366532,0.547912413294,7.95505958148,0.534056633574,7.8363366532,0.547912413294,7.95505958148,0.534056633574
13.475,8.037233714675363,0.5140235848204497,7.8877873276,0.535346607668,8.00951231571,0.521576027476,7.8877873276,0.535346607668,8.00951231571,0.521576027476
13.525,8.09278927023092,0.5013852443565021,7.93919213826,0.522915781765,8.06387426307,0.509199669405,7.93919213826,0.522915781765,8.06387426307,0.509199669405
13.575,8.148344825786474,0.4889042137678423,7.99055023002,0.510619280885,8.11868837237,0.496841015393,7.99055023002,0.510619280885,8.11868837237,0.496841015393
13.625,8.20390038134203,0.47658049305446326,8.04186063939,0.498456424947,8.17402203284,0.484404528484,8.04186063939,0.498456424947,8.17402203284,0.484404528484
13.675,8.259455936897588,0.46441408221637204,8.09312227848,0.486426505106,8.23129605384,0.471608165344,8.09312227848,0.486426505106,8.23129605384,0.471608165344
13.725,8.315011492453142,0.4524049812535651,8.14433391505,0.474528779802,8.28912660836,0.458801185554,8.14433391505,0.474528779802,8.28912660836,0.458801185554
13.775,8.370567048008699,0.44055319016604244,8.19549414773,0.462762470079,8.34570075682,0.446876355994,8.19549414773,0.462762470079,8.34570075682,0.446876355994
13.825,8.426122603564252,0.42885870895380407,8.24660137487,0.451126753986,8.40070937702,0.435317918232,8.24660137487,0.451126753986,8.40070937702,0.435317918232
13.875,8.48167815911981,0.41732153761685,8.29765375538,0.439620759776,8.45605030535,0.423867362786,8.29765375538,0.439620759776,8.45605030535,0.423867362786
13.925,8.537233714675367,0.4059416761551802,8.34864915891,0.428243557589,8.51267827838,0.4124382982,8.34864915891,0.428243557589,8.51267827838,0.4124382982
13.975,8.592789270230924,0.3947191245687982,8.39958510264,0.416994149193,8.5706708821,0.400924105384,8.39958510264,0.416994149193,8.5706708821,0.400924105384
14.025,8.648344825786477,0.38365388285769697,8.45045867027,0.405871455239,8.63169634978,0.389235900076,8.45045867027,0.405871455239,8.63169634978,0.389235900076
14.075,8.703900381342034,0.3727459510218818,8.50126640848,0.394874299388,8.68782649279,0.377816385808,8.50126640848,0.394874299388,8.68782649279,0.377816385808
14.125,8.759455936897591,0.3619953290613509,8.55200419398,0.384001388493,8.74225989352,0.366947310911,8.55200419398,0.384001388493,8.74225989352,0.366947310911
14.175,8.815011492453149,0.3514020169761043,8.60266706313,0.373251287838,8.79618920623,0.356363856359,8.60266706313,0.373251287838,8.79618920623,0.356363856359
14.225,8.870567048008702,0.34096601476614374,8.65324899371,0.362622390282,8.85105252988,0.345863116174,8.65324899371,0.362622390282,8.85105252988,0.345863116174
14.275,8.92612260356426,0.3306873224314657,8.70374262597,0.352112877899,8.90808958923,0.335376222448,8.70374262597,0.352112877899,8.90808958923,0.335376222448
14.325,8.981678159119813,0.3205659399720737,8.75413890738,0.34172067456,8.96873178386,0.324805420741,8.75413890738,0.34172067456,8.96873178386,0.324805420741
14.375,9.03723371467537,0.310601867387966,8.8044266419,0.331443387663,9.03186365324,0.314270264837,8.8044266419,0.331443387663,9.03186365324,0.314270264837
14.425,9.092789270230927,0.3007951046791426,8.85459192131,0.3212782371,9.09167375992,0.304144903432,8.85459192131,0.3212782371,9.09167375992,0.304144903432
14.475,9.148344825786484,0.2911456518456035,8.90461741173,0.311221969506,9.14644877453,0.294333164728,8.90461741173,0.311221969506,9.14644877453,0.294333164728
14.525,9.203900381342041,0.28165350888734864,8.95448146488,0.301270755871,9.19973756944,0.284646064162,8.95448146488,0.301270755871,9.19973756944,0.284646064162
14.575,9.259455936897595,0.2723186758043781,9.00415701924,0.291420070944,9.2546488741,0.274962672682,9.00415701924,0.291420070944,9.2546488741,0.274962672682
14.625,9.315011492453152,0.26314115259669535,9.05361025328,0.281664553415,9.31219492887,0.265211057857,9.05361025328,0.281664553415,9.31219492887,0.265211057857
14.675,9.37056704800871,0.25412093926429513,9.10279895075,0.271997846939,9.37361568523,0.255340129931,9.10279895075,0.271997846939,9.37361568523,0.255340129931
14.725,9.426122603564263,0.2452580358071792,9.15167053759,0.262412423715,9.437831756,0.245921694585,9.15167053759,0.262412423715,9.437831756,0.245921694585
14.775,9.48167815911982,0.23655244222534577,9.20015975319,0.252899394796,9.50170594579,0.236948502097,9.20015975319,0.252899394796,9.50170594579,0.236948502097
14.825,9.537233714675374,0.22800415851880018,9.24818592631,0.243448314857,9.56229749732,0.228213365947,9.24818592631,0.243448314857,9.56229749732,0.228213365947
14.875,9.59278927023093,0.21961318468753888,9.29564983959,0.234046994016,9.62000641871,0.219696119597,9.29564983959,0.234046994016,9.62000641871,0.219696119597
14.925,9.648344825786488,0.21137952073156008,9.34243018982,0.224681335865,9.67541120185,0.211362406392,9.34243018982,0.224681335865,9.67541120185,0.211362406392
14.975,9.703900381342041,0.20330316665086556,9.38837968501,0.215335229346,9.73001366477,0.20313175334,9.38837968501,0.215335229346,9.73001366477,0.20313175334
15.025,9.759455936897599,0.19538412244545889,9.43332086838,0.205990532685,9.78528082123,0.194957011105,9.43332086838,0.205990532685,9.78528082123,0.194957011105
15.075,9.815011492453156,0.18762238811533294,9.47704182594,0.196627200244,9.84222128168,0.18680758469,9.47704182594,0.196627200244,9.84222128168,0.18680758469
15.125,9.870567048008713,0.18001796366049483,9.51929202118,0.187223617165,9.90170672072,0.178663995441,9.51929202118,0.187223617165,9.90170672072,0.178663995441
15.175,9.926122603564266,0.17257084908093745,9.55977860902,0.177757220851,9.96422811181,0.170510416479,9.55977860902,0.177757220851,9.96422811181,0.170510416479
15.225,9.981678159119824,0.16528104437666968,9.5981637095,0.168205499689,10.0308182876,0.162253529468,9.5981637095,0.168205499689,10.0308182876,0.162253529468
15.275,10.03723371467538,0.15814854954768087,9.63406326345,0.15854746373,10.1063502905,0.153532552672,9.63406326345,0.15854746373,10.1063502905,0.153532552672
15.325,10.092789270230934,0.15117336459398345,9.66704823313,0.148765672228,10.1892257146,0.145188699555,9.66704823313,0.148765672228,10.1892257146,0.145188699555
15.375,10.148344825786491,0.1443554895155632,9.69664902555,0.13884887004,10.2591956486,0.13782726481,9.69664902555,0.13884887004,10.2591956486,0.13782726481
15.425,10.203900381342049,0.13769492431243258,9.72236406618,0.128795218063,10.3188824024,0.1307452971,9.72236406618,0.128795218063,10.3188824024,0.1307452971
15.475,10.259455936897602,0.13119166898458445,9.74367338447,0.118615992473,10.3795213647,0.123702655083,9.74367338447,0.118615992473,10.3795213647,0.123702655083
15.525,10.31501149245316,0.12484572353202239,9.76005782695,0.108339469299,10.4427543599,0.116596040258,9.76005782695,0.108339469299,10.4427543599,0.116596040258
15.575,10.370567048008713,0.11865708795474461,9.77102402877,0.0980145138688,10.5138005327,0.109086942237,9.77102402877,0.0980145138688,10.5138005327,0.109086942237
15.625,10.42612260356427,0.11262576225274934,9.77613451345,0.0877131893352,10.5892058976,0.102060047212,9.77613451345,0.0877131893352,10.5892058976,0.102060047212
15.675,10.481678159119827,0.1067517464260419,9.7750412709,0.0775315433424,10.6557160377,0.0956759088541,9.7750412709,0.0775315433424,10.6557160377,0.0956759088541
15.725,10.537233714675384,0.1010350404746152,9.76751999373,0.0675877106675,10.7255378252,0.0893394839301,9.76751999373,0.0675877106675,10.7255378252,0.0893394839301
15.775,10.592789270230941,0.09547564439847633,9.75350105365,0.05801667222,10.8090059086,0.0828762586525,9.75350105365,0.05801667222,10.8090059086,0.0828762586525
15.825,10.648344825786495,0.09007355819761997,9.73309259667,0.0489614943345,10.8963442768,0.0770145052353,9.73309259667,0.0489614943345,10.8963442768,0.0770145052353
15.875,10.703900381342052,0.08482878187204967,9.70659118878,0.0405616104094,10.9686732596,0.0714894375763,9.70659118878,0.0405616104094,10.9686732596,0.0714894375763
15.925,10.75945593689761,0.07974131542176366,9.67447652086,0.0329395518153,11.0450433568,0.0659942301649,9.67447652086,0.0329395518153,11.0450433568,0.0659942301649
15.975,10.815011492453163,0.07481115884676193,9.63738880964,0.0261882270846,11.1369573017,0.0604694929559,9.63738880964,0.0261882270846,11.1369573017,0.0604694929559
16.025,10.870567048008716,0.07003831214704448,9.59609038315,0.0203610965665,11.2214546211,0.0551763878912,9.59609038315,0.0203610965665,11.2214546211,0.0551763878912
16.075,10.926122603564274,0.06542277532261132,9.55141585676,0.0154672047061,11.2955377107,0.0499980996594,9.55141585676,0.0154672047061,11.2955377107,0.0499980996594
16.125,10.98167815911983,0.06096454837346421,9.50421748001,0.0114720475449,11.3730709911,0.0448304468621,9.50421748001,0.0114720475449,11.3730709911,0.0448304468621
16.175,11.037233714675388,0.05666363129960139,9.45531300783,0.00830395205492,11.4615934637,0.0395234531389,9.45531300783,0.00830395205492,11.4615934637,0.0395234531389
16.225,11.092789270230945,0.05252002410102108,9.40544258696,0.00586445356609,11.5549415985,0.0341801723321,9.40544258696,0.00586445356609,11.5549415985,0.0341801723321
16.275,11.148344825786499,0.04853372677772683,9.35523894191,0.00404045858377,11.6376201603,0.0292361962613,9.35523894191,0.00404045858377,11.6376201603,0.0292361962613
16.325,11.203900381342056,0.04470473932971686,9.30521228758,0.00271594117627,11.742592984,0.0245547668468,9.30521228758,0.00271594117627,11.742592984,0.0245547668468
16.375,11.259455936897613,0.04103306175699295,9.25574868125,0.00178144939362,11.8832263219,0.0202609304319,9.25574868125,0.00178144939362,11.8832263219,0.0202609304319
16.425,11.31501149245317,0.03751869405954977,9.20711855092,0.00114052237252,12.0869169504,0.0163732971966,9.2069284396,0.00113977617318,12.0869169504,0.0163732971966
16.475,11.370567048008724,0.034161636237392656,9.15949110903,0.000712934420599,12.2400629957,0.0127764999218,9.15929278611,0.000712405986668,12.2400629957,0.0127764999218
16.525,11.426122603564277,0.030961888290523376,9.11295008803,0.000435274261653,12.4799123324,0.00917679365401,9.11274439128,0.000434912015758,12.4799123324,0.00917679365401
16.575,11.481678159119834,0.027919450218936603,9.06750619892,0.000259657776075,12.4268622007,0.00554503233395,9.06729371906,0.000259417045163,12.4268622007,0.00554503233395
16.625,11.537233714675391,0.02503432202263589,9.02310108689,0.000151397816405,12.0658167739,0.00293249952554,9.02288215385,0.000151242523413,12.0658167739,0.00293249952554
16.675,11.592789270230949,0.022306503701614133,8.97959499205,8.63104243168e-05,11.8000154756,0.00152049960513,8.97936961926,8.62130646085e-05,11.8000154756,0.00152049960513
16.725,11.648344825786506,0.01973599525588199,8.93672355178,4.81236918046e-05,11.5910536725,0.000797870442794,8.93649127762,4.80643072255e-05,11.5910536725,0.000797870442794
16.775,11.70390038134206,0.017322796685434128,8.89399508516,2.62481377887e-05,11.4113546561,0.000421637684324,8.8937545814,2.62128647889e-05,11.4113546561,0.000421637684324
16.825,11.759455936897616,0.015066907990272327,8.85046705267,1.40057328074e-05,11.2498592311,0.000219785763715,8.85021522922,1.39853131677e-05,11.2498592311,0.000219785763715
16.875,11.81501149245317,0.012968329170389481,8.80424176809,7.30925323029e-06,11.0983222968,0.00011199894397,8.80397178713,7.29772330427e-06,11.0983222968,0.00011199894397
16.925,11.870567048008727,0.011027060225794472,8.7512914771,3.72758845836e-06,10.957281833,5.92270305709e-05,8.75098793526,3.72123407299e-06,10.957281833,5.92270305709e-05
16.975,11.926122603564284,0.009243101156485523,8.68297007233,1.85336726228e-06,10.7828296339,2.70173566148e-05,8.68259610845,1.84994762583e-06,10.7828296339,2.70173566148e-05
17.025,11.981678159119838,0.007616451962460857,8.58156134858,8.92825018465e-07,10.6419282699,1.39901459159e-05,8.58102556888,8.91026594144e-07,10.6419282699,1.39901459159e-05
17.075,12.037233714675395,0.006147112643715147,8.41229735653,4.10327787148e-07,10.4938433596,6.72321932377e-06,8.41137207302,4.09399967494e-07,10.4938433596,6.72321932377e-06
17.125,12.092789270230952,0.004835083200260826,8.01598531248,1.76762838798e-07,10.3642757492,3.57261104874e-06,8.01401456376,1.76292496853e-07,10.3642757492,3.57261104874e-06
17.175,12.14834482578651,0.003680363632089012,6.99865884611,6.40920840855e-08,10.1988184531,1.69992780451e-06,6.99091787332,6.38571932415e-08,10.1988184531,1.69992780451e-06
17.225,12.203900381342066,0.0026829539392032586,3.79286675691,1.3178061229e-08,10.0020711904,8.47352354622e-07,3.73056757192,1.30383996932e-08,10.0020711904,8.47352354622e-07
17.275,12.259455936897616,0.0018428541216000127,0.0,5.23753487851e-11,9.67206606254,3.78621487275e-07,0.0,0.0,9.67206606254,3.78621487275e-07
17.325,12.315011492453174,0.0011600641792792743,0.0,0.0,9.20976063486,1.89834793521e-07,0.0,0.0,9.20976063486,1.89834793521e-07
17.375,12.37056704800873,0.0006345841122463725,0.0,0.0,8.41517403923,8.39518974579e-08,0.0,0.0,8.41517403923,8.39518974579e-08
17.425,12.426122603564288,0.0002664139204959781,0.0,0.0,5.81549475922,2.76372457478e-08,0.0,0.0,5.81549475922,2.76372457478e-08
17.475,12.481678159119845,5.5553604033420356e-05,0.0,0.0,0.0,2.00868098582e-09,0.0,0.0,0.0,2.00868098582e-09
17.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
